log_id,line_id,production_date,planned_minutes,downtime_minutes,downtime_reason,units_produced,units_defective
2077,6,2024-09-03,480,143,Planned Maintenance,849,11
2078,6,2024-09-04,480,76,Material Shortage,1173,16
2079,6,2024-09-05,480,10,Unspecified,1375,21
2080,6,2024-09-06,480,5,Planned Maintenance,1298,10
2081,6,2024-09-07,480,23,Operator Break,1131,12
2082,6,2024-09-08,480,45,Changeover,1228,17
2083,6,2024-09-09,480,102,Unspecified,979,7
2084,6,2024-09-10,480,108,Mechanical Failure,950,17
2085,6,2024-09-11,480,104,Operator Break,1036,19
2086,6,2024-09-12,480,5,Mechanical Failure,1254,17
2087,6,2024-09-13,480,24,Operator Break,1369,9
2088,6,2024-09-14,480,45,Changeover,1221,17
2089,6,2024-09-15,480,16,Mechanical Failure,1241,20
2090,6,2024-09-16,480,12,Mechanical Failure,1378,18
2091,6,2024-09-17,480,81,Planned Maintenance,1148,10
2092,6,2024-09-18,480,47,Changeover,1285,15
2093,6,2024-09-19,480,192,Mechanical Failure,785,6
2094,6,2024-09-20,480,27,Operator Break,1366,14
2095,6,2024-09-21,480,114,Changeover,1089,11
2096,6,2024-09-22,480,4,Mechanical Failure,1373,13
2097,6,2024-09-23,480,86,Material Shortage,1072,13
2098,6,2024-09-24,480,85,Planned Maintenance,1061,12
2099,6,2024-09-25,480,26,Mechanical Failure,1215,15
2100,6,2024-09-26,480,93,Planned Maintenance,1035,13
2101,6,2024-09-27,480,63,Changeover,1093,10
2102,6,2024-09-28,480,153,Material Shortage,943,12
2103,6,2024-09-29,480,59,Material Shortage,1044,14
2104,6,2024-09-30,480,40,Operator Break,1223,13
2105,6,2024-10-01,480,4,Planned Maintenance,1226,1226
2106,6,2024-10-02,480,29,Operator Break,1233,8
2107,6,2024-10-03,480,2,Planned Maintenance,1377,17
2108,6,2024-10-04,480,40,Planned Maintenance,1146,17
2109,6,2024-10-05,480,10,Changeover,1210,14
2110,6,2024-10-06,480,19,Mechanical Failure,1202,17
2111,6,2024-10-07,480,59,Material Shortage,1239,14
2112,6,2024-10-08,480,4,Changeover,1248,23
2113,6,2024-10-09,480,51,Mechanical Failure,1234,7
2114,6,2024-10-10,480,41,Changeover,1091,14
2115,6,2024-10-11,480,143,Planned Maintenance,1019,13
2116,6,2024-10-12,480,34,Operator Break,1343,1343
2117,6,2024-10-13,480,3,Changeover,1304,12
2118,6,2024-10-14,480,35,Operator Break,1214,16
2119,6,2024-10-15,480,25,Planned Maintenance,1164,14
2120,6,2024-10-16,480,100,Operator Break,1083,11
2121,6,2024-10-17,480,155,Material Shortage,973,8
2122,6,2024-10-18,480,2,Changeover,1383,23
2123,6,2024-10-19,480,195,Mechanical Failure,849,11
2124,6,2024-10-20,480,42,Unspecified,1086,10
2125,6,2024-10-21,480,34,Unspecified,1261,16
2126,6,2024-10-22,480,76,Material Shortage,1061,14
2127,6,2024-10-23,480,5,Mechanical Failure,1284,20
2128,6,2024-10-24,480,67,Planned Maintenance,1255,12
2129,6,2024-10-25,480,39,Mechanical Failure,1171,13
2130,6,2024-10-26,480,110,Planned Maintenance,1058,18
2131,6,2024-10-27,480,12,Unspecified,1390,9
2132,6,2024-10-28,480,124,Changeover,945,9
2133,6,2024-10-29,480,40,Unspecified,1324,9
2134,6,2024-10-30,480,24,Operator Break,1350,15
2135,6,2024-10-31,480,12,Changeover,1268,14
2136,6,2024-11-01,480,140,Material Shortage,988,12
2137,6,2024-11-02,480,252,Planned Maintenance,623,4
2138,6,2024-11-03,480,17,Material Shortage,1258,10
2139,6,2024-11-04,480,167,Planned Maintenance,910,8
2140,6,2024-11-05,480,50,Unspecified,1239,22
2141,6,2024-11-06,480,121,Unspecified,992,15
2142,6,2024-11-07,480,46,Mechanical Failure,1208,9
2143,6,2024-11-08,480,7,Planned Maintenance,1311,1311
2144,6,2024-11-09,480,1,Unspecified,1381,9
2145,6,2024-11-10,480,51,Material Shortage,1191,21
2146,6,2024-11-11,480,37,Operator Break,1108,14
2147,6,2024-11-12,480,104,Planned Maintenance,1144,13
2148,6,2024-11-13,480,21,Planned Maintenance,1372,11
2149,6,2024-11-14,480,54,Operator Break,1150,7
2150,6,2024-11-15,480,24,Changeover,1194,17
2151,6,2024-11-16,480,168,Operator Break,817,13
2152,6,2024-11-17,480,3,Changeover,1324,9
2153,6,2024-11-18,480,154,Mechanical Failure,948,13
2154,6,2024-11-19,480,98,Planned Maintenance,1085,20
2155,6,2024-11-20,480,71,Material Shortage,1227,15
2156,6,2024-11-21,480,7,Material Shortage,1310,10
2157,6,2024-11-22,480,50,Mechanical Failure,1180,16
2158,6,2024-11-23,480,0,Unspecified,1237,15
2159,6,2024-11-24,480,170,Mechanical Failure,833,9
2160,6,2024-11-25,480,71,Material Shortage,1151,11
2161,6,2024-11-26,480,30,Planned Maintenance,1166,21
2162,6,2024-11-27,480,7,Planned Maintenance,1267,8
2163,6,2024-11-28,480,14,Changeover,1359,11
2164,6,2024-11-29,480,4,Mechanical Failure,1304,8
2165,6,2024-11-30,480,5,Material Shortage,1393,1393
2166,6,2024-12-01,480,139,Changeover,1009,14
2167,6,2024-12-02,480,3,Planned Maintenance,1392,23
2168,6,2024-12-03,480,91,Mechanical Failure,1073,9
2169,6,2024-12-04,480,105,Unspecified,1082,20
2170,6,2024-12-05,480,9,Material Shortage,1222,10
2171,6,2024-12-06,480,89,Operator Break,1006,7
2172,6,2024-12-07,480,371,Changeover,270,4
2173,6,2024-12-08,480,25,Changeover,1343,17
2174,6,2024-12-09,480,131,Mechanical Failure,1047,6
2175,6,2024-12-10,480,4,Material Shortage,1242,18
2176,6,2024-12-11,480,124,Mechanical Failure,972,13
2177,6,2024-12-12,480,11,Mechanical Failure,1375,25
2178,6,2024-12-13,480,17,Mechanical Failure,1274,9
2179,6,2024-12-14,480,46,Planned Maintenance,1196,9
2180,6,2024-12-15,480,33,Operator Break,1188,15
2181,6,2024-12-16,480,49,Operator Break,1064,16
2182,6,2024-12-17,480,70,Operator Break,1097,7
2183,6,2024-12-18,480,79,Material Shortage,1210,11
2184,6,2024-12-19,480,22,Planned Maintenance,1177,15
2185,6,2024-12-20,480,9,Mechanical Failure,1258,18
2186,6,2024-12-21,480,46,Operator Break,1167,13
2187,6,2024-12-22,480,46,Planned Maintenance,1071,7
2188,6,2024-12-23,480,120,Changeover,903,13
2189,6,2024-12-24,480,143,Changeover,883,9
2190,6,2024-12-25,480,47,Planned Maintenance,1288,23
2191,6,2024-12-26,480,76,Changeover,1016,14
2192,6,2024-12-27,480,29,Operator Break,1234,8
2193,6,2024-12-28,480,12,Changeover,1368,16
2194,6,2024-12-29,480,20,Material Shortage,1236,1236
2195,6,2024-12-30,480,78,Changeover,1054,8
2196,6,2024-12-31,480,16,Operator Break,1391,18
